id,tweet,class
3242,@Fardousaa becuz no man should celebrate his bday at a drreams #faggot,hate speech
3246,@FattyyTooRaw well Ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so.. &#128514;,other
3248,"@FemsHaveBallz have u spent significant time in ANY ghetto, or witnessed the years of terrorism committed by police in the Black community?",other
3253,@FightNightX @NMF4Life khan has been facing nothing but trash since his L to Garcia,other
3255,@Fit4LifeMike @chanelisabeth hoe don't make me put up screenshots of your texts to me hoe,hate speech
3262,"@FletcherMassie @TelcoAg @rcb05 Go back to mutt, Rev I style. Of course, that would necessitate running over a dog and adopting it.",other
3265,@FloralElephants THE WASP OF ANGRY LEGEND. BEAT IT INTO A SQUISHY PULP!!!,other
3266,@Flow935 jus wanted to let y&#225;ll know hope the hurricane kills your soca sunday trash #LORDWILLIN,hate speech
3268,@Flyers4Cup boy I had no idea that was coming. It's called a smartphone. You're horrible at trash talk,other
3270,@FrancoisKilljoy Marshall Law! Whatever you coon,other
3272,@FrankieJGrande ew queer white thirsty bitch,hate speech
3273,@FrankieJGrande fugly queer white trash,hate speech
3274,@FrankieJGrande omg gtfo white faggot,hate speech
3280,@FreddyAmazin ratchet looking nigger,hate speech
3281,@FreeAJay you understand you look like a real life dyke right? Like you look like a WNBA dyke bro. A sports bra &amp; bball shorts wearing dyke,hate speech
3286,"@Fromtheshwa yes now get off twitter, you lame negros should have never learned how to use the Internet",hate speech
3287,@Fru_Iam I seen sum of it but I'm tryin see lox n mook,other
3288,@FuckBoiRik hahahaha youza fuck wigger,hate speech
3289,@FuckKennyJ trash,other
3294,"@Fugazi3011 ""leave you beaner retard""",hate speech
3299,@FunnyPicsDepot he's a greaser,other
3300,"@Furrystoat For the record #NoHomo but don't care who is unless I gotta see it.. same with every sexuality even birds, dogs.. what not.",other
3313,"@GOPBlackChick @barrackobama just said u.s.was full of nice,giving,smart ppl.I thought we were mean,unexceptional,bitter clingers?#evolved?",other
3314,@GROUNDZERO1984 that's true in some ways. Gaming is very broad now a days tho. Everyone is a gamer with candy crush and angry birds,other
3315,"@GWDrums @samzbikowski Oh, wait! *""can I get that photo of me playin with Creed's SIDE PROJECT by itself?"" My bad. Yeah, FOB is embarrassing",other
3319,@GabeJGonzalez @RPopBox and a prime Leija would trash most of these 140 dudes today!,other
3324,@GarciaC28 those nudes were trash &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128557;,other
3325,@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?,hate speech
3326,"@GeneTNBARockBox Says the old man :( I hope you can survive another 10 years, you silly Jigga boo monkey",hate speech
3329,"@Gertrude_Larue 
I is colored, Latino and some Jewish. When I move in, I don't ruin the neighborhood, I wipe it out!",other
3346,"@GingerDemoness @RiotCast @weirdmedicine 
I wants to call bouts my vitaligro but I ain't sho if you a doctor fo da colored folk",other
3355,"@Gladvillian u want me to make u one of my ghetto nunchucks, they come in singles and double_ended",other
3356,@Gladvillian_ dont get that bacon stuffed crust tho its trash,other
3357,@GlitteredInPink hoe don't tweet me,hate speech
3361,"@GoDaddy Hope you guys do get attacked for supporting SOPA, bunch of dirty snake faggots.",hate speech
3364,"@God_loves_biebs Go pray in a church or something fag, no one cares about your religious bullshit.",hate speech
3366,"@Godsmack_Music @iTunesMusic @iTunes That band is white trash, and only white trash would buy that album.",hate speech
3371,@GoneWithKalijah She was always a pathetic mutt desperately seeking attention &amp; a purpose. No matter what JP writes that will never change,other
3378,@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!,hate speech
3379,@GossipCop jay-z and bey they will never be..jus trash,other
3389,@GregHillWAAF New show:Thursdays with Jinxy broadcast from the moon it's made of chunky blue cheese you know,other
3390,@GregHillWAAF soo what you putting on those crackers Gregg?,other
3396,@GrizzboAdams @wyattnuckels haha ight nig calm yoself,hate speech
3401,@GrizzboAdams fucking block your white ass because you try to start shit like a fucking queer so fuck you NIGGA,hate speech
3402,@GrizzboAdams ight nigga haha fucking queer has to clear his schedule,hate speech
3404,@GrizzboAdams roid rage much faggot?,hate speech
3407,@GroteSmurf0 @illMartino @SvensTweet @KangUcup3 goh d AnoniemeAso meeting heeft weer pauze.Nog steeds niet bij hoofdstuk:hoe haal ik m'n ID?,other
3411,@Gutierrez_Alf legit retard,hate speech
3412,@Gutta_DaDon I never really rocked with the white sole. I feel ya bro. But these!!? My favorite Foam of all time. http://t.co/lTSsn34IFJ,other
3416,@HAUNTINGILINSKY @sorryimalex Bc @taylorcaniff is trash why would he lie about that? I told you he's real,other
3419,@HBergHattie @snkscoyote I wonder if the progs didn't relegate young black men to the ghettos to keep them away from harry reid's friends...,other
3428,@HalleyBrenks3 interesting #hick,other
3431,@HarleyyyQuinn_ trash,other
3434,"@HarveyLevinTMZ @sly309 they want what I got, I want what they got, America.they got the word nigger, I want it to",hate speech
3436,@HaseenaBakhtali @steen020 @madraq Altyd zo geweest hoe vaak men ook zegt:dit nooit meer!LozeWoorden.PuntjeBijPaaltje vertonen z dierngedrag,other
3438,@Hbt2013Mm I'll ask you same question Do you support border jumpers Do you support illegals,other
3440,"@HeatherEliseP and plus, it's trash talk. You should know that especially with ole miss.",other
3442,@HeauxmerSimpson I'm jus tryna vaca away from the niggers bro.,hate speech
3449,"@HeilSidious Sion is a faggot. Very meh ganks pre-6 and post-6 his ganks are still pretty meh he's just a tank, nothing special imo Mao +",hate speech
3452,"@Helgasfishtales omg! I don't even know where kimlau sq is...I would been like,""look a bird!"" then ran for the hills! Lol",other
3454,@Hendrixoxo lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;,other
3456,@Herfarm @SteveWorks4You @TheDemocrats your low info redneck dumbasses vote for these corporate shills that idiots like you believe #dummies,hate speech
3457,@Herfarm Move out of our country teabaggers!,hate speech
3468,"@HobsonDarlene #BlessJesus Amos 3:3 Can two walk together, unless they are agreed? #DifferentLevels",other
3469,@HollowDaDonLOM those god damn chinks. http://t.co/Bi6fgP5vGo,hate speech
3476,@Honeysuckle_Tav Well he canonically plays the troll equivalent of Pokemon... *throws the new Fairy type at him*,other
3477,@HonorChrisKyle @_tony_soprano2 Amen on this tweet. 105 mm rockets from Victor Charlie leave a lasting impression.,other
3486,@Hovaa_ #niggerfood #niggerperson #you #are #a #nigger,hate speech
3488,@Hovaa_ ok wat ever u say whitey. u prolly never even seen shaft.,hate speech
3489,@Hovaa_ shut up lizard faggot nigger cunt,hate speech
3491,@Hovaa_ what about yellow spots?,other
3492,@Hovaa_ ya I know all the slang I'm racist I h8 porch monkies,hate speech
3493,@Hovaa_ your pet zebra. stripey?,other
3496,@HuffingtonPost if the faggots can have a page y cant they?faggots offend me more than them,hate speech
3497,"@HuffingtonPost im American, don't give 2 shits about the beaners, ship them beaners back",hate speech
3498,@HuffingtonPost looks like any other little porch monkey to me!,other
3500,@HuffingtonPost y don't that bitch just shoot herself? so sick of all those whores!,hate speech
3506,@Hunglikerobby_ that was so gay. And I was tanning bitch. Juvie made me white,hate speech
3510,@Huntermoore bout to be in ike a couple hours,other
3517,@Huntermoore happy cuz I woke up white and not a nigger!,hate speech
3520,@Huntermoore nigger!!,hate speech
3523,@HuntsTheWind I wonder if I have my very own NSA spook following me by now?,other
3532,@IAMQUEENLATIFAH @plated letz getup deep dish vocal mix Nagasaki Hiroshima yellow asian flu ^n emoto ill egg god? http://t.co/CH0XfVEKz9,other
3533,"@IAmPikey 
I wonders why dare ain't no colored folk up dare?",other
3538,@IDisDummies Can you speak one coherent sentence without sounding like a nig? Seriously.,hate speech
3539,@IGGYAZALEA it was a joke you fugly bitch be happy uncle snoop even acknowledged your nasty ass lmao,hate speech
3541,"@IHateStevenSing
I ain't to show bout dem colored diamonds you talk about on da radio. 
Any diamond you gets from a colored be stolen",other
3550,@IMNOTMAKINGITUP Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,other
3555,"@IWantHis_Heart Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat",hate speech
3559,@I_GotOne you look like flappy bird,other
3561,@IamSaintBryan they call me yellow bone,other
3562,@IamShady_ that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,hate speech
3570,@Iemonaids done that spell check we know you meant fat liberal Dyke feminist Nazi bitches,hate speech
3574,@Ilovebamf Whats it say... I see bird in it... Lmao,other
3582,@ImSooooMad guess who's eating cracker b without you,other
3589,@ImToBlame you a fatherless wallet carrying ass video game playing ass negro breh. You filth. No way you can afford to date a #TwitterHoney.,hate speech
3590,@ImTooMuch bread in general aint too good for ya...but honky bread the worst...&#128514;&#128514;,other
3594,@Im_Thirst randies are fags,hate speech
3597,@ImpactParasite just fuckin roasted this faggot,hate speech
3602,@InTheOvenJews @SlaveCatcher88 @marylene58 we should hang out ovenjew. Have a lot in common. People waste time on nigs. Jews r r problem.,hate speech
3604,@InedibleFood Quickscoping trash. TAKE OF THE TONY HAWK SETUP AND PLAY NORMALLY. THAT'S NOT WHAT SNIPERS ARE FOR!,other
3605,@InfidelAlie that should read suck on my bacon encrusted middle finger Muslim twats,hate speech
3610,"@IntentionalTalk Half jar of marmalade, shaved monkey, saran wrap, mini horse. Give your best scene. #askkevin",other
3612,@Ish_MallyMal @JayJuice22 all trash to me,other
3613,@Ish_MallyMal August is trash,other
3619,@ItsKeeshKapeesh *yourself *faggot buy a dictionary,hate speech
3620,@ItsKiaraaaa looks like you took a red marker and colored on your leg,other
3625,"@ItsMander 
You tryin to say ofay?",other
3626,"@ItsMander @kfc
You can always gets da colored folk back in da cage wit da KFC",hate speech
3627,@ItsMeGrizz dink now uknow thats not true,other
3632,@ItsYOUR_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,hate speech
3644,@JGardenofEden @KySportsRadio @ryanlemond But...country music listeners really are hicks and alcoholics &#128514;&#128514;,hate speech
3648,@JLlVE looks prime for some trash pick up,other
3649,@JMC2488 @jetsgreen @TB12FAN and fuck you too ya little bitch you look like a Mexican sucking a cock in ur profile,hate speech
3652,@JOLTNG niger,hate speech
3655,"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.",hate speech
3658,@JRealmo I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,other
3659,@JRise88 @G_Anderson4 what do you want fag,hate speech
3660,@JRise88 @LongLiveTylerD your a fag,hate speech
3663,@JRise88 shut up you stupid bitch,hate speech
3666,@JStarrTweets I took it harder when Rivera retired. I'm not a Yankee fan but I have a lot of love and respect for em. Especially the core 4,other
3667,@JStarrTweets my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna,other
3669,@JT_Cameron92 or your in the ghetto,other
3682,@J_Logan And you know best about the bird moves...!!!,other
3687,@JacobbBacker fag,hate speech
3689,@JacobbBacker you don't know shit about me faggot bitch,hate speech
3692,@JadeGreenleaf fag,hate speech
3693,@JaiBrooks1 faggot,hate speech
3694,@JaiBrooks1 not funny u faggot,hate speech
3696,@JaiBrooks1 ur brother looks so queer and ugly,hate speech
3700,@JamesdaJewison &lt;&lt;BEST NAME ON TWITTER EVER!! AKA; Jewbacca&lt;&lt;SECOND BEST NAME ON TWITTER!!,other
3703,"@JamieWinn4 that's ""energy"" the City is ""Electric"" gotta go to Yankees Stadium, When they are winning. It is truly ""electrifying""",other
3709,"@JasonMoriarty13 I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny.",hate speech
3729,@JayJuice22 @Ish_MallyMal no song I've heard was good is what I mean by he's trash,other
3733,@Jaytwofly @G_MUCKA good leave you stupid faggot,hate speech
3734,"@Jaytwofly huh, lol mad nigger is mad",hate speech
3744,@JennyJohnsonHi5 Did you say spray tan? **Charlie Crist switches back to Republican**,other
3747,"@JennyTripleTit it's also a bird, a city, and a math theorem. I make no assumptions!",other
3758,@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard,hate speech
3761,@JimBoberson happy birthday faggot,hate speech
3765,"@JizzAtTheScene and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days.",hate speech
3766,@JjLoveUp tranny,other
3776,@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420,hate speech
3777,@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat,hate speech
3783,@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,hate speech
3789,@Johnny3_ @HPGuilty trash ain't it,other
3791,@JonJ_07 like their players really been talking trash about Bama.,other
